support,weight,old_expected_count,systematic_expected_count
3,34,3.1139072913186716,10.16409156296888
3,35,5.4020030857029449,16.795403206954973
3,36,9.0284614769989719,26.492079669415695
3,37,14.504332084540666,39.83286357352231
3,38,22.361075772955811,57.110886945645461
3,39,33.055330951520865,78.265999558991595
3,40,46.844871892189531,102.92973578968817
3,41,63.682256874284874,130.67551168396986
3,42,83.213183225690415,161.47164008574546
3,43,104.92891176655591,195.91150250728532
3,44,128.43445968354803,234.61533719277301
3,45,153.74123128580061,276.73267717030973
3,46,181.41005508937212,318.20348359176597
3,47,212.23049896576367,350.89512607010744
3,48,246.21489811614683,363.99391181809375
3,49,281.20494007365716,348.3592040379047
3,50,311.95267934501567,302.13431021860538
3,51,330.63070568778039,233.62381798821121
3,52,329.22341834792485,158.50982384444305
3,53,303.20473948194484,92.737068600810161
3,54,254.6454518474572,45.803757628069469
3,55,192.50541532870713,18.570981643488896
3,56,129.34205752624865,5.9394288257304551
3,57,76.194597272813766,1.4079667604264965
3,58,38.731754126053374,0.22088078944362999
3,59,16.649027709660004,0.01738849423131782
3,60,5.8890390234768297,0
3,61,1.6480069021596526,0
3,62,0.34292235566017687,0
3,63,0.047363343990113056,0
3,64,0.0032862759587430393,0
4,0,0,0
4,1,0,0
4,2,0,0
4,3,0,0
4,4,0,0
4,5,0,0
4,6,0,0
4,7,0,0
4,8,8.0810435030934805e-08,0
4,9,1.5891551863398654e-06,0
4,10,1.5992116934533554e-05,0
4,11,0.00010788913669993891,1.154561745979417e-06
4,12,0.00054594340802973447,2.0070893412509306e-05
4,13,0.0022102520544709401,0.00017858012611961141
4,14,0.007479425274309782,0.001061512576391085
4,15,0.021836140229592377,0.0047197537521678767
4,16,0.056299332275943324,0.016786348002568889
4,17,0.13042533709041507,0.050021486112645078
4,18,0.27538290900000734,0.1290671398100306
4,19,0.53518039685315899,0.29491424519684178
4,20,0.96761081017382988,0.60831340987791416
4,21,1.6338728460761376,1.1447168105667596
