mode,ensemble,projected_state,expected_pair_count,expected_low_tail_contribution,fraction_of_low_tail,max_tail_probability,projected_upper_contribution,projected_slack_factor
support_equal_single_double,systematic,4:1:12:13,25.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:8:2:16,25.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:10:9:6,25.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:10:6:9,25.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:0:15:12,25.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:1:8:17,25.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:7:5:13,25.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:3:12:9,25.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:11:9:7,25.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:1:3:21,25.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:6:2:17,25.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:1:17:7,25.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:2:3:23,25.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:12:8:6,25.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:18:10,25.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:15:12,25.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:8:7:10,25.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:2:9:12,25.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:14:5:8,25.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:8:18,25.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:2:4:17,25.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:11:3:13,25.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:14:13,25.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:4:14:8,25.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:2:19:6,25.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:8:8:9,25.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:7:3:14,25.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:3:2:21,25.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:7:5:12,25.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:1:9:14,25.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:13:4:9,25.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:12:5:8,25.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:15:12,25.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:11:5:12,25.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:4:11:9,25.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:0:4:20,25.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:9:2:14,25.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:2:9:12,25.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:4:16:6,25.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:9:15,25.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,2:0:24:0,25.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:8:14:6,25.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:6:13:8,25.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:12:5:11,25.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:1:4:18,25.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:4:17:5,24.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:10:3:14,24.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,3:0:20:0,24.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:8:3:15,24.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:6:6:12,24.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:1:15:11,24.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:2:18:5,24.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:1:18:7,24.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:9:5:12,24.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:1:15:8,24.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:0:3:22,24.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,3:4:10:14,24.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:3:12:9,24.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:4:7:13,24.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:2:8:13,24.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:1:19:7,24.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:10:9:6,24.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:11:14,24.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:6:10:10,24.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:3:12:10,24.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:5:3:18,24.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:5:4:15,24.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:6:9:11,24.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:12:5:9,24.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:4:14:7,24.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:14:12,24.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:10:3:15,24.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:6:9:10,24.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:0:7:17,24.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:8:6:11,24.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:4:17:5,24.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:4:13:7,24.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:16:11,24.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:6:15:6,24.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:9:4:12,24.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:13:3:11,24.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:21:0:0,24.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:6:20,24.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:6:10:9,24.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:5:19,24.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:8:19,24.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:3:16:7,24.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:12:8:8,24.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:3:19:6,24.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:3:2:19,24.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:9:2:13,24.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:3:14:8,24.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:8:12:6,24.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:13:6:8,24.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:7:13:6,24.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:10:10:7,24.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:12:9:6,24.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:1:16:7,24.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:0:3:23,24.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:9:6:9,24.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:11:4:13,24.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:1:13:10,24.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:4:24,24.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:2:2:24,24.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:0:7:20,24.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:7:2:16,24.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:2:6:20,24.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:2:16:6,24.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:12:12,24.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:8:10:7,24.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:8:16,24.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:1:9:18,24.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:8:3:13,24.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:8:6:10,24.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:5:7:12,24.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:8:8:11,24.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:3:15:8,24.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:3:15:7,24.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:3:2:20,24.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:7:3:16,24.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:9:6:10,24.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:2:14:9,24.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:2:17:9,24.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:11:8:6,24.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:7:13:6,24.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:13:5:9,24.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:4:2:20,24.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:1:18:9,24.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:0:6:20,24.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:2:13:9,23.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:11:4:11,23.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:10:5:11,23.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:4:8:12,23.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:7:3:18,23.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:2:3:18,23.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:3:4:17,23.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:13:3:10,23.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:1:9:13,23.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:9:9:7,23.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:15:10,23.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:7:12:7,23.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:4:3:18,23.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:1:15:9,23.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:2:18:5,23.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:5:3:16,23.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:2:17:7,23.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:11:3:14,23.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:1:13:12,23.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:9:10:7,23.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:8:9:8,23.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:10:10:6,23.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:8:11:7,23.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:0:6:22,23.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:12:8:6,23.6,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:9:9:8,23.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:13:6:9,23.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:6:13:6,23.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:8:9:10,23.52,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:0:27,23.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:14:13,23.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:8:10:9,23.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:7:11:7,23.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:2:17:8,23.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:5:15:6,23.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:1:10:12,23.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:2:15:7,23.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:4:16:7,23.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:6:15:6,23.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:2:4:18,23.36,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:9:4:14,23.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:13:5:9,23.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:1:5:18,23.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:0:18,23.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:9:17,23.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:9:3:16,23.28,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:0:0:20,23.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:14:6:7,23.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:10:2:14,23.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:3:17:7,23.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:8:7:12,23.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:1:15:12,23.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:11:8:6,23.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:4:5:15,23.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:12:4:9,23.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:13:14,23.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:13:12,23.2,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:1:4:23,23.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:4:5:15,23.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:2:10:11,23.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:10:3:11,23.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:12:8:8,23.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:0:18:10,23.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:9:18,23.12,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:8:12:7,23.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:0:11:12,23.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:2:3:22,23.04,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:1:15:8,22.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:7:15:6,22.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:13:6:8,22.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:4:6:14,22.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:1:3:24,22.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:6:3:15,22.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:1:5:17,22.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:1:3:19,22.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:11:15,22.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:1:15:8,22.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:1:7:19,22.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,3:4:11:12,22.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:2:7:16,22.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:14:4:10,22.96,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:11:13,22.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:2:18:7,22.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:3:4:16,22.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:3:14:7,22.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:4:2:18,22.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:13:7:8,22.88,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:3:2:23,22.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:4:17:6,22.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:8:13:7,22.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:7:15:6,22.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:1:16:10,22.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:13:6:7,22.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:0:10:14,22.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,3:4:11:13,22.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:10:5:10,22.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:9:7:9,22.8,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,3:3:12:12,22.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:6:14:6,22.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:1:19:8,22.72,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:2:6:15,22.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:2:13:10,22.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:7:2:17,22.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:6:3:18,22.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:3:14:7,22.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:8:6:11,22.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:2:8:13,22.64,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:0:0:21,22.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:3:6:16,22.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:6:2:19,22.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:4:7:14,22.56,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:0:9:15,22.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:12:2:12,22.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:6:3:16,22.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:12:8:7,22.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:8:4:13,22.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:0:12:15,22.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:3:2:23,22.48,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:0:0:18,22.44,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:2:6:15,22.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:9:4:15,22.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:6:3:15,22.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:5:6:15,22.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:2:5:16,22.4,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:6:16:6,22.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:12:4:11,22.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:1:9:15,22.32,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:0:6:18,22.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:13:5:10,22.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:2:10:11,22.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:3:19:6,22.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:8:11:9,22.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:6:18,22.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:2:17:6,22.24,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:2:5:16,22.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:12:3:13,22.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:3:13:9,22.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:9:12:7,22.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:3:5:20,22.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:8:7:10,22.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:1:8:15,22.16,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:0:11:13,22.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:1:14:9,22.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:11:9:8,22.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:8:2:18,22.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:7:6:11,22.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:9:2:14,22.08,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:4:11:9,22.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:2:3:18,22.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:5:18:5,22.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:3:13:8,22.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:5:15:5,22.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:4:5:17,22.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:0:14:12,22.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:2:8:13,22.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:1:3:19,22.0,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:3:5:18,21.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:7:17,21.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:7:8:10,21.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:13:9:6,21.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:7:12:6,21.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:1:19:6,21.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:11:7:7,21.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:1:18:8,21.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:2:2:23,21.92,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:7:4:15,21.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:8:2:18,21.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:0:16:11,21.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:6:11:8,21.84,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:13:9:6,21.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:3:17:8,21.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,8:11:3:12,21.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,5:11:9:8,21.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:0:15:11,21.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,6:10:5:9,21.76,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,3:4:12:12,21.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:2:12:9,21.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:1:8:14,21.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,4:7:13:8,21.68,0.0,0.0,0.0,0.0,0.0
support_equal_single_double,systematic,7:10:10:6,21.68,0.0,0.0,0.0,0.0,0.0
