index,columns
6670,0:4:5:6:7:8:28:56
6671,0:4:5:6:7:8:29:36
6672,0:4:5:6:7:8:29:57
6673,0:4:5:6:7:8:30:36
6674,0:4:5:6:7:8:30:58
6675,0:4:5:6:7:8:31:36
6676,0:4:5:6:7:8:31:59
6677,0:4:5:6:7:8:32:36
6678,0:4:5:6:7:8:32:60
6679,0:4:5:6:7:8:33:36
6680,0:4:5:6:7:8:33:61
6681,0:4:5:6:7:8:34:36
6682,0:4:5:6:7:8:34:62
6683,0:4:5:6:7:8:35:36
6684,0:4:5:6:7:8:35:63
6685,0:4:5:6:7:8:36:37
6686,0:4:5:6:7:8:36:38
6687,0:4:5:6:7:8:36:39
6688,0:4:5:6:7:8:36:40
6689,0:4:5:6:7:8:36:41
6690,0:4:5:6:7:8:36:42
6691,0:4:5:6:7:8:36:43
6692,0:4:5:6:7:8:36:44
6693,0:4:5:6:7:8:36:45
6694,0:4:5:6:7:8:36:46
6695,0:4:5:6:7:8:36:47
6696,0:4:5:6:7:8:36:48
6697,0:4:5:6:7:8:36:49
6698,0:4:5:6:7:8:36:50
6699,0:4:5:6:7:8:36:51
6700,0:4:5:6:7:8:36:52
6701,0:4:5:6:7:8:36:53
6702,0:4:5:6:7:8:36:54
6703,0:4:5:6:7:8:36:55
6704,0:4:5:6:7:8:36:56
6705,0:4:5:6:7:8:36:57
6706,0:4:5:6:7:8:36:58
6707,0:4:5:6:7:8:36:59
6708,0:4:5:6:7:8:36:60
6709,0:4:5:6:7:8:36:61
6710,0:4:5:6:7:8:36:62
6711,0:4:5:6:7:8:36:63
6712,0:4:5:6:7:9:10:37
6713,0:4:5:6:7:9:10:38
6714,0:4:5:6:7:9:11:37
6715,0:4:5:6:7:9:11:39
6716,0:4:5:6:7:9:12:37
6717,0:4:5:6:7:9:12:40
6718,0:4:5:6:7:9:13:37
6719,0:4:5:6:7:9:13:41
6720,0:4:5:6:7:9:14:37
6721,0:4:5:6:7:9:14:42
6722,0:4:5:6:7:9:15:37
6723,0:4:5:6:7:9:15:43
6724,0:4:5:6:7:9:16:37
6725,0:4:5:6:7:9:16:44
6726,0:4:5:6:7:9:17:37
6727,0:4:5:6:7:9:17:45
6728,0:4:5:6:7:9:18:37
6729,0:4:5:6:7:9:18:46
6730,0:4:5:6:7:9:19:37
6731,0:4:5:6:7:9:19:47
6732,0:4:5:6:7:9:20:37
6733,0:4:5:6:7:9:20:48
6734,0:4:5:6:7:9:21:37
6735,0:4:5:6:7:9:21:49
6736,0:4:5:6:7:9:22:37
6737,0:4:5:6:7:9:22:50
6738,0:4:5:6:7:9:23:37
6739,0:4:5:6:7:9:23:51
6740,0:4:5:6:7:9:24:37
6741,0:4:5:6:7:9:24:52
6742,0:4:5:6:7:9:25:37
6743,0:4:5:6:7:9:25:53
6744,0:4:5:6:7:9:26:37
6745,0:4:5:6:7:9:26:54
6746,0:4:5:6:7:9:27:37
6747,0:4:5:6:7:9:27:55
6748,0:4:5:6:7:9:28:37
6749,0:4:5:6:7:9:28:56
6750,0:4:5:6:7:9:29:37
6751,0:4:5:6:7:9:29:57
6752,0:4:5:6:7:9:30:37
6753,0:4:5:6:7:9:30:58
6754,0:4:5:6:7:9:31:37
6755,0:4:5:6:7:9:31:59
6756,0:4:5:6:7:9:32:37
6757,0:4:5:6:7:9:32:60
6758,0:4:5:6:7:9:33:37
6759,0:4:5:6:7:9:33:61
6760,0:4:5:6:7:9:34:37
6761,0:4:5:6:7:9:34:62
6762,0:4:5:6:7:9:35:37
6763,0:4:5:6:7:9:35:63
6764,0:4:5:6:7:9:36:37
6765,0:4:5:6:7:9:37:38
6766,0:4:5:6:7:9:37:39
6767,0:4:5:6:7:9:37:40
6768,0:4:5:6:7:9:37:41
6769,0:4:5:6:7:9:37:42
6770,0:4:5:6:7:9:37:43
6771,0:4:5:6:7:9:37:44
6772,0:4:5:6:7:9:37:45
6773,0:4:5:6:7:9:37:46
6774,0:4:5:6:7:9:37:47
6775,0:4:5:6:7:9:37:48
6776,0:4:5:6:7:9:37:49
6777,0:4:5:6:7:9:37:50
6778,0:4:5:6:7:9:37:51
6779,0:4:5:6:7:9:37:52
6780,0:4:5:6:7:9:37:53
6781,0:4:5:6:7:9:37:54
6782,0:4:5:6:7:9:37:55
6783,0:4:5:6:7:9:37:56
6784,0:4:5:6:7:9:37:57
6785,0:4:5:6:7:9:37:58
6786,0:4:5:6:7:9:37:59
6787,0:4:5:6:7:9:37:60
6788,0:4:5:6:7:9:37:61
6789,0:4:5:6:7:9:37:62
6790,0:4:5:6:7:9:37:63
6791,0:4:5:6:7:10:11:38
6792,0:4:5:6:7:10:11:39
6793,0:4:5:6:7:10:12:38
6794,0:4:5:6:7:10:12:40
6795,0:4:5:6:7:10:13:38
6796,0:4:5:6:7:10:13:41
6797,0:4:5:6:7:10:14:38
6798,0:4:5:6:7:10:14:42
6799,0:4:5:6:7:10:15:38
6800,0:4:5:6:7:10:15:43
6801,0:4:5:6:7:10:16:38
6802,0:4:5:6:7:10:16:44
6803,0:4:5:6:7:10:17:38
6804,0:4:5:6:7:10:17:45
6805,0:4:5:6:7:10:18:38
6806,0:4:5:6:7:10:18:46
6807,0:4:5:6:7:10:19:38
6808,0:4:5:6:7:10:19:47
6809,0:4:5:6:7:10:20:38
6810,0:4:5:6:7:10:20:48
6811,0:4:5:6:7:10:21:38
6812,0:4:5:6:7:10:21:49
6813,0:4:5:6:7:10:22:38
6814,0:4:5:6:7:10:22:50
6815,0:4:5:6:7:10:23:38
6816,0:4:5:6:7:10:23:51
6817,0:4:5:6:7:10:24:38
6818,0:4:5:6:7:10:24:52
6819,0:4:5:6:7:10:25:38
6820,0:4:5:6:7:10:25:53
6821,0:4:5:6:7:10:26:38
6822,0:4:5:6:7:10:26:54
6823,0:4:5:6:7:10:27:38
6824,0:4:5:6:7:10:27:55
6825,0:4:5:6:7:10:28:38
6826,0:4:5:6:7:10:28:56
6827,0:4:5:6:7:10:29:38
6828,0:4:5:6:7:10:29:57
6829,0:4:5:6:7:10:30:38
6830,0:4:5:6:7:10:30:58
6831,0:4:5:6:7:10:31:38
6832,0:4:5:6:7:10:31:59
6833,0:4:5:6:7:10:32:38
6834,0:4:5:6:7:10:32:60
6835,0:4:5:6:7:10:33:38
6836,0:4:5:6:7:10:33:61
6837,0:4:5:6:7:10:34:38
6838,0:4:5:6:7:10:34:62
6839,0:4:5:6:7:10:35:38
6840,0:4:5:6:7:10:35:63
6841,0:4:5:6:7:10:36:38
6842,0:4:5:6:7:10:37:38
6843,0:4:5:6:7:10:38:39
6844,0:4:5:6:7:10:38:40
6845,0:4:5:6:7:10:38:41
6846,0:4:5:6:7:10:38:42
6847,0:4:5:6:7:10:38:43
6848,0:4:5:6:7:10:38:44
6849,0:4:5:6:7:10:38:45
6850,0:4:5:6:7:10:38:46
6851,0:4:5:6:7:10:38:47
6852,0:4:5:6:7:10:38:48
6853,0:4:5:6:7:10:38:49
6854,0:4:5:6:7:10:38:50
6855,0:4:5:6:7:10:38:51
6856,0:4:5:6:7:10:38:52
6857,0:4:5:6:7:10:38:53
6858,0:4:5:6:7:10:38:54
6859,0:4:5:6:7:10:38:55
6860,0:4:5:6:7:10:38:56
6861,0:4:5:6:7:10:38:57
6862,0:4:5:6:7:10:38:58
6863,0:4:5:6:7:10:38:59
6864,0:4:5:6:7:10:38:60
6865,0:4:5:6:7:10:38:61
6866,0:4:5:6:7:10:38:62
6867,0:4:5:6:7:10:38:63
6868,0:4:5:6:7:11:12:39
6869,0:4:5:6:7:11:12:40
6870,0:4:5:6:7:11:13:39
6871,0:4:5:6:7:11:13:41
6872,0:4:5:6:7:11:14:39
6873,0:4:5:6:7:11:14:42
6874,0:4:5:6:7:11:15:39
6875,0:4:5:6:7:11:15:43
6876,0:4:5:6:7:11:16:39
6877,0:4:5:6:7:11:16:44
6878,0:4:5:6:7:11:17:39
6879,0:4:5:6:7:11:17:45
6880,0:4:5:6:7:11:18:39
6881,0:4:5:6:7:11:18:46
6882,0:4:5:6:7:11:19:39
6883,0:4:5:6:7:11:19:47
6884,0:4:5:6:7:11:20:39
6885,0:4:5:6:7:11:20:48
6886,0:4:5:6:7:11:21:39
6887,0:4:5:6:7:11:21:49
6888,0:4:5:6:7:11:22:39
6889,0:4:5:6:7:11:22:50
6890,0:4:5:6:7:11:23:39
6891,0:4:5:6:7:11:23:51
6892,0:4:5:6:7:11:24:39
6893,0:4:5:6:7:11:24:52
6894,0:4:5:6:7:11:25:39
6895,0:4:5:6:7:11:25:53
6896,0:4:5:6:7:11:26:39
6897,0:4:5:6:7:11:26:54
6898,0:4:5:6:7:11:27:39
6899,0:4:5:6:7:11:27:55
6900,0:4:5:6:7:11:28:39
6901,0:4:5:6:7:11:28:56
6902,0:4:5:6:7:11:29:39
6903,0:4:5:6:7:11:29:57
6904,0:4:5:6:7:11:30:39
6905,0:4:5:6:7:11:30:58
6906,0:4:5:6:7:11:31:39
6907,0:4:5:6:7:11:31:59
6908,0:4:5:6:7:11:32:39
6909,0:4:5:6:7:11:32:60
6910,0:4:5:6:7:11:33:39
6911,0:4:5:6:7:11:33:61
6912,0:4:5:6:7:11:34:39
6913,0:4:5:6:7:11:34:62
6914,0:4:5:6:7:11:35:39
6915,0:4:5:6:7:11:35:63
6916,0:4:5:6:7:11:36:39
6917,0:4:5:6:7:11:37:39
6918,0:4:5:6:7:11:38:39
6919,0:4:5:6:7:11:39:40
6920,0:4:5:6:7:11:39:41
6921,0:4:5:6:7:11:39:42
6922,0:4:5:6:7:11:39:43
6923,0:4:5:6:7:11:39:44
6924,0:4:5:6:7:11:39:45
6925,0:4:5:6:7:11:39:46
6926,0:4:5:6:7:11:39:47
6927,0:4:5:6:7:11:39:48
6928,0:4:5:6:7:11:39:49
6929,0:4:5:6:7:11:39:50
6930,0:4:5:6:7:11:39:51
6931,0:4:5:6:7:11:39:52
6932,0:4:5:6:7:11:39:53
6933,0:4:5:6:7:11:39:54
6934,0:4:5:6:7:11:39:55
6935,0:4:5:6:7:11:39:56
6936,0:4:5:6:7:11:39:57
6937,0:4:5:6:7:11:39:58
6938,0:4:5:6:7:11:39:59
6939,0:4:5:6:7:11:39:60
6940,0:4:5:6:7:11:39:61
6941,0:4:5:6:7:11:39:62
6942,0:4:5:6:7:11:39:63
6943,0:4:5:6:7:12:13:40
6944,0:4:5:6:7:12:13:41
6945,0:4:5:6:7:12:14:40
6946,0:4:5:6:7:12:14:42
6947,0:4:5:6:7:12:15:40
6948,0:4:5:6:7:12:15:43
6949,0:4:5:6:7:12:16:40
6950,0:4:5:6:7:12:16:44
6951,0:4:5:6:7:12:17:40
6952,0:4:5:6:7:12:17:45
6953,0:4:5:6:7:12:18:40
6954,0:4:5:6:7:12:18:46
6955,0:4:5:6:7:12:19:40
6956,0:4:5:6:7:12:19:47
6957,0:4:5:6:7:12:20:40
6958,0:4:5:6:7:12:20:48
6959,0:4:5:6:7:12:21:40
6960,0:4:5:6:7:12:21:49
6961,0:4:5:6:7:12:22:40
6962,0:4:5:6:7:12:22:50
6963,0:4:5:6:7:12:23:40
6964,0:4:5:6:7:12:23:51
6965,0:4:5:6:7:12:24:40
6966,0:4:5:6:7:12:24:52
6967,0:4:5:6:7:12:25:40
6968,0:4:5:6:7:12:25:53
6969,0:4:5:6:7:12:26:40
6970,0:4:5:6:7:12:26:54
6971,0:4:5:6:7:12:27:40
6972,0:4:5:6:7:12:27:55
6973,0:4:5:6:7:12:28:40
6974,0:4:5:6:7:12:28:56
6975,0:4:5:6:7:12:29:40
6976,0:4:5:6:7:12:29:57
6977,0:4:5:6:7:12:30:40
6978,0:4:5:6:7:12:30:58
6979,0:4:5:6:7:12:31:40
6980,0:4:5:6:7:12:31:59
6981,0:4:5:6:7:12:32:40
6982,0:4:5:6:7:12:32:60
6983,0:4:5:6:7:12:33:40
6984,0:4:5:6:7:12:33:61
6985,0:4:5:6:7:12:34:40
6986,0:4:5:6:7:12:34:62
6987,0:4:5:6:7:12:35:40
6988,0:4:5:6:7:12:35:63
6989,0:4:5:6:7:12:36:40
6990,0:4:5:6:7:12:37:40
6991,0:4:5:6:7:12:38:40
6992,0:4:5:6:7:12:39:40
6993,0:4:5:6:7:12:40:41
6994,0:4:5:6:7:12:40:42
6995,0:4:5:6:7:12:40:43
6996,0:4:5:6:7:12:40:44
6997,0:4:5:6:7:12:40:45
6998,0:4:5:6:7:12:40:46
6999,0:4:5:6:7:12:40:47
7000,0:4:5:6:7:12:40:48
7001,0:4:5:6:7:12:40:49
7002,0:4:5:6:7:12:40:50
7003,0:4:5:6:7:12:40:51
7004,0:4:5:6:7:12:40:52
7005,0:4:5:6:7:12:40:53
7006,0:4:5:6:7:12:40:54
7007,0:4:5:6:7:12:40:55
7008,0:4:5:6:7:12:40:56
7009,0:4:5:6:7:12:40:57
7010,0:4:5:6:7:12:40:58
7011,0:4:5:6:7:12:40:59
7012,0:4:5:6:7:12:40:60
7013,0:4:5:6:7:12:40:61
7014,0:4:5:6:7:12:40:62
7015,0:4:5:6:7:12:40:63
7016,0:4:5:6:7:13:14:41
7017,0:4:5:6:7:13:14:42
7018,0:4:5:6:7:13:15:41
7019,0:4:5:6:7:13:15:43
7020,0:4:5:6:7:13:16:41
7021,0:4:5:6:7:13:16:44
7022,0:4:5:6:7:13:17:41
7023,0:4:5:6:7:13:17:45
7024,0:4:5:6:7:13:18:41
7025,0:4:5:6:7:13:18:46
7026,0:4:5:6:7:13:19:41
7027,0:4:5:6:7:13:19:47
7028,0:4:5:6:7:13:20:41
7029,0:4:5:6:7:13:20:48
7030,0:4:5:6:7:13:21:41
7031,0:4:5:6:7:13:21:49
7032,0:4:5:6:7:13:22:41
7033,0:4:5:6:7:13:22:50
7034,0:4:5:6:7:13:23:41
7035,0:4:5:6:7:13:23:51
7036,0:4:5:6:7:13:24:41
7037,0:4:5:6:7:13:24:52
7038,0:4:5:6:7:13:25:41
7039,0:4:5:6:7:13:25:53
7040,0:4:5:6:7:13:26:41
7041,0:4:5:6:7:13:26:54
7042,0:4:5:6:7:13:27:41
7043,0:4:5:6:7:13:27:55
7044,0:4:5:6:7:13:28:41
7045,0:4:5:6:7:13:28:56
7046,0:4:5:6:7:13:29:41
7047,0:4:5:6:7:13:29:57
7048,0:4:5:6:7:13:30:41
7049,0:4:5:6:7:13:30:58
7050,0:4:5:6:7:13:31:41
7051,0:4:5:6:7:13:31:59
7052,0:4:5:6:7:13:32:41
7053,0:4:5:6:7:13:32:60
7054,0:4:5:6:7:13:33:41
7055,0:4:5:6:7:13:33:61
7056,0:4:5:6:7:13:34:41
7057,0:4:5:6:7:13:34:62
7058,0:4:5:6:7:13:35:41
7059,0:4:5:6:7:13:35:63
7060,0:4:5:6:7:13:36:41
7061,0:4:5:6:7:13:37:41
7062,0:4:5:6:7:13:38:41
7063,0:4:5:6:7:13:39:41
7064,0:4:5:6:7:13:40:41
7065,0:4:5:6:7:13:41:42
7066,0:4:5:6:7:13:41:43
7067,0:4:5:6:7:13:41:44
7068,0:4:5:6:7:13:41:45
7069,0:4:5:6:7:13:41:46
7070,0:4:5:6:7:13:41:47
7071,0:4:5:6:7:13:41:48
7072,0:4:5:6:7:13:41:49
7073,0:4:5:6:7:13:41:50
7074,0:4:5:6:7:13:41:51
7075,0:4:5:6:7:13:41:52
7076,0:4:5:6:7:13:41:53
7077,0:4:5:6:7:13:41:54
7078,0:4:5:6:7:13:41:55
7079,0:4:5:6:7:13:41:56
7080,0:4:5:6:7:13:41:57
7081,0:4:5:6:7:13:41:58
7082,0:4:5:6:7:13:41:59
7083,0:4:5:6:7:13:41:60
7084,0:4:5:6:7:13:41:61
7085,0:4:5:6:7:13:41:62
7086,0:4:5:6:7:13:41:63
7087,0:4:5:6:7:14:15:42
7088,0:4:5:6:7:14:15:43
7089,0:4:5:6:7:14:16:42
7090,0:4:5:6:7:14:16:44
7091,0:4:5:6:7:14:17:42
7092,0:4:5:6:7:14:17:45
7093,0:4:5:6:7:14:18:42
7094,0:4:5:6:7:14:18:46
7095,0:4:5:6:7:14:19:42
7096,0:4:5:6:7:14:19:47
7097,0:4:5:6:7:14:20:42
7098,0:4:5:6:7:14:20:48
7099,0:4:5:6:7:14:21:42
7100,0:4:5:6:7:14:21:49
7101,0:4:5:6:7:14:22:42
7102,0:4:5:6:7:14:22:50
7103,0:4:5:6:7:14:23:42
7104,0:4:5:6:7:14:23:51
7105,0:4:5:6:7:14:24:42
7106,0:4:5:6:7:14:24:52
7107,0:4:5:6:7:14:25:42
7108,0:4:5:6:7:14:25:53
7109,0:4:5:6:7:14:26:42
7110,0:4:5:6:7:14:26:54
7111,0:4:5:6:7:14:27:42
7112,0:4:5:6:7:14:27:55
7113,0:4:5:6:7:14:28:42
7114,0:4:5:6:7:14:28:56
7115,0:4:5:6:7:14:29:42
7116,0:4:5:6:7:14:29:57
7117,0:4:5:6:7:14:30:42
7118,0:4:5:6:7:14:30:58
7119,0:4:5:6:7:14:31:42
7120,0:4:5:6:7:14:31:59
7121,0:4:5:6:7:14:32:42
7122,0:4:5:6:7:14:32:60
7123,0:4:5:6:7:14:33:42
7124,0:4:5:6:7:14:33:61
7125,0:4:5:6:7:14:34:42
7126,0:4:5:6:7:14:34:62
7127,0:4:5:6:7:14:35:42
7128,0:4:5:6:7:14:35:63
7129,0:4:5:6:7:14:36:42
7130,0:4:5:6:7:14:37:42
7131,0:4:5:6:7:14:38:42
7132,0:4:5:6:7:14:39:42
7133,0:4:5:6:7:14:40:42
7134,0:4:5:6:7:14:41:42
7135,0:4:5:6:7:14:42:43
7136,0:4:5:6:7:14:42:44
7137,0:4:5:6:7:14:42:45
7138,0:4:5:6:7:14:42:46
7139,0:4:5:6:7:14:42:47
7140,0:4:5:6:7:14:42:48
7141,0:4:5:6:7:14:42:49
7142,0:4:5:6:7:14:42:50
7143,0:4:5:6:7:14:42:51
7144,0:4:5:6:7:14:42:52
7145,0:4:5:6:7:14:42:53
7146,0:4:5:6:7:14:42:54
7147,0:4:5:6:7:14:42:55
7148,0:4:5:6:7:14:42:56
7149,0:4:5:6:7:14:42:57
7150,0:4:5:6:7:14:42:58
7151,0:4:5:6:7:14:42:59
7152,0:4:5:6:7:14:42:60
7153,0:4:5:6:7:14:42:61
7154,0:4:5:6:7:14:42:62
7155,0:4:5:6:7:14:42:63
7156,0:4:5:6:7:15:16:43
7157,0:4:5:6:7:15:16:44
7158,0:4:5:6:7:15:17:43
7159,0:4:5:6:7:15:17:45
7160,0:4:5:6:7:15:18:43
7161,0:4:5:6:7:15:18:46
7162,0:4:5:6:7:15:19:43
7163,0:4:5:6:7:15:19:47
7164,0:4:5:6:7:15:20:43
7165,0:4:5:6:7:15:20:48
7166,0:4:5:6:7:15:21:43
7167,0:4:5:6:7:15:21:49
7168,0:4:5:6:7:15:22:43
7169,0:4:5:6:7:15:22:50
7170,0:4:5:6:7:15:23:43
7171,0:4:5:6:7:15:23:51
7172,0:4:5:6:7:15:24:43
7173,0:4:5:6:7:15:24:52
7174,0:4:5:6:7:15:25:43
7175,0:4:5:6:7:15:25:53
7176,0:4:5:6:7:15:26:43
7177,0:4:5:6:7:15:26:54
7178,0:4:5:6:7:15:27:43
7179,0:4:5:6:7:15:27:55
7180,0:4:5:6:7:15:28:43
7181,0:4:5:6:7:15:28:56
7182,0:4:5:6:7:15:29:43
7183,0:4:5:6:7:15:29:57
7184,0:4:5:6:7:15:30:43
7185,0:4:5:6:7:15:30:58
7186,0:4:5:6:7:15:31:43
7187,0:4:5:6:7:15:31:59
7188,0:4:5:6:7:15:32:43
7189,0:4:5:6:7:15:32:60
7190,0:4:5:6:7:15:33:43
7191,0:4:5:6:7:15:33:61
7192,0:4:5:6:7:15:34:43
7193,0:4:5:6:7:15:34:62
7194,0:4:5:6:7:15:35:43
7195,0:4:5:6:7:15:35:63
7196,0:4:5:6:7:15:36:43
7197,0:4:5:6:7:15:37:43
7198,0:4:5:6:7:15:38:43
7199,0:4:5:6:7:15:39:43
7200,0:4:5:6:7:15:40:43
7201,0:4:5:6:7:15:41:43
7202,0:4:5:6:7:15:42:43
7203,0:4:5:6:7:15:43:44
7204,0:4:5:6:7:15:43:45
7205,0:4:5:6:7:15:43:46
7206,0:4:5:6:7:15:43:47
7207,0:4:5:6:7:15:43:48
7208,0:4:5:6:7:15:43:49
7209,0:4:5:6:7:15:43:50
7210,0:4:5:6:7:15:43:51
7211,0:4:5:6:7:15:43:52
7212,0:4:5:6:7:15:43:53
7213,0:4:5:6:7:15:43:54
7214,0:4:5:6:7:15:43:55
7215,0:4:5:6:7:15:43:56
7216,0:4:5:6:7:15:43:57
7217,0:4:5:6:7:15:43:58
7218,0:4:5:6:7:15:43:59
7219,0:4:5:6:7:15:43:60
7220,0:4:5:6:7:15:43:61
7221,0:4:5:6:7:15:43:62
7222,0:4:5:6:7:15:43:63
7223,0:4:5:6:7:16:17:44
7224,0:4:5:6:7:16:17:45
7225,0:4:5:6:7:16:18:44
7226,0:4:5:6:7:16:18:46
7227,0:4:5:6:7:16:19:44
7228,0:4:5:6:7:16:19:47
7229,0:4:5:6:7:16:20:44
7230,0:4:5:6:7:16:20:48
7231,0:4:5:6:7:16:21:44
7232,0:4:5:6:7:16:21:49
7233,0:4:5:6:7:16:22:44
7234,0:4:5:6:7:16:22:50
7235,0:4:5:6:7:16:23:44
7236,0:4:5:6:7:16:23:51
7237,0:4:5:6:7:16:24:44
7238,0:4:5:6:7:16:24:52
7239,0:4:5:6:7:16:25:44
7240,0:4:5:6:7:16:25:53
7241,0:4:5:6:7:16:26:44
7242,0:4:5:6:7:16:26:54
7243,0:4:5:6:7:16:27:44
7244,0:4:5:6:7:16:27:55
7245,0:4:5:6:7:16:28:44
7246,0:4:5:6:7:16:28:56
7247,0:4:5:6:7:16:29:44
7248,0:4:5:6:7:16:29:57
7249,0:4:5:6:7:16:30:44
7250,0:4:5:6:7:16:30:58
7251,0:4:5:6:7:16:31:44
7252,0:4:5:6:7:16:31:59
7253,0:4:5:6:7:16:32:44
7254,0:4:5:6:7:16:32:60
7255,0:4:5:6:7:16:33:44
7256,0:4:5:6:7:16:33:61
7257,0:4:5:6:7:16:34:44
7258,0:4:5:6:7:16:34:62
7259,0:4:5:6:7:16:35:44
7260,0:4:5:6:7:16:35:63
7261,0:4:5:6:7:16:36:44
7262,0:4:5:6:7:16:37:44
7263,0:4:5:6:7:16:38:44
7264,0:4:5:6:7:16:39:44
7265,0:4:5:6:7:16:40:44
7266,0:4:5:6:7:16:41:44
7267,0:4:5:6:7:16:42:44
7268,0:4:5:6:7:16:43:44
7269,0:4:5:6:7:16:44:45
7270,0:4:5:6:7:16:44:46
7271,0:4:5:6:7:16:44:47
7272,0:4:5:6:7:16:44:48
7273,0:4:5:6:7:16:44:49
7274,0:4:5:6:7:16:44:50
7275,0:4:5:6:7:16:44:51
7276,0:4:5:6:7:16:44:52
7277,0:4:5:6:7:16:44:53
7278,0:4:5:6:7:16:44:54
7279,0:4:5:6:7:16:44:55
7280,0:4:5:6:7:16:44:56
7281,0:4:5:6:7:16:44:57
7282,0:4:5:6:7:16:44:58
7283,0:4:5:6:7:16:44:59
7284,0:4:5:6:7:16:44:60
7285,0:4:5:6:7:16:44:61
7286,0:4:5:6:7:16:44:62
7287,0:4:5:6:7:16:44:63
7288,0:4:5:6:7:17:18:45
7289,0:4:5:6:7:17:18:46
7290,0:4:5:6:7:17:19:45
7291,0:4:5:6:7:17:19:47
7292,0:4:5:6:7:17:20:45
7293,0:4:5:6:7:17:20:48
7294,0:4:5:6:7:17:21:45
7295,0:4:5:6:7:17:21:49
7296,0:4:5:6:7:17:22:45
7297,0:4:5:6:7:17:22:50
7298,0:4:5:6:7:17:23:45
7299,0:4:5:6:7:17:23:51
7300,0:4:5:6:7:17:24:45
7301,0:4:5:6:7:17:24:52
7302,0:4:5:6:7:17:25:45
7303,0:4:5:6:7:17:25:53
7304,0:4:5:6:7:17:26:45
7305,0:4:5:6:7:17:26:54
7306,0:4:5:6:7:17:27:45
7307,0:4:5:6:7:17:27:55
7308,0:4:5:6:7:17:28:45
7309,0:4:5:6:7:17:28:56
7310,0:4:5:6:7:17:29:45
7311,0:4:5:6:7:17:29:57
7312,0:4:5:6:7:17:30:45
7313,0:4:5:6:7:17:30:58
7314,0:4:5:6:7:17:31:45
7315,0:4:5:6:7:17:31:59
7316,0:4:5:6:7:17:32:45
7317,0:4:5:6:7:17:32:60
7318,0:4:5:6:7:17:33:45
7319,0:4:5:6:7:17:33:61
7320,0:4:5:6:7:17:34:45
7321,0:4:5:6:7:17:34:62
7322,0:4:5:6:7:17:35:45
7323,0:4:5:6:7:17:35:63
7324,0:4:5:6:7:17:36:45
7325,0:4:5:6:7:17:37:45
7326,0:4:5:6:7:17:38:45
7327,0:4:5:6:7:17:39:45
7328,0:4:5:6:7:17:40:45
7329,0:4:5:6:7:17:41:45
7330,0:4:5:6:7:17:42:45
7331,0:4:5:6:7:17:43:45
7332,0:4:5:6:7:17:44:45
7333,0:4:5:6:7:17:45:46
7334,0:4:5:6:7:17:45:47
7335,0:4:5:6:7:17:45:48
7336,0:4:5:6:7:17:45:49
7337,0:4:5:6:7:17:45:50
7338,0:4:5:6:7:17:45:51
7339,0:4:5:6:7:17:45:52
7340,0:4:5:6:7:17:45:53
7341,0:4:5:6:7:17:45:54
7342,0:4:5:6:7:17:45:55
7343,0:4:5:6:7:17:45:56
7344,0:4:5:6:7:17:45:57
7345,0:4:5:6:7:17:45:58
7346,0:4:5:6:7:17:45:59
7347,0:4:5:6:7:17:45:60
7348,0:4:5:6:7:17:45:61
7349,0:4:5:6:7:17:45:62
7350,0:4:5:6:7:17:45:63
7351,0:4:5:6:7:18:19:46
7352,0:4:5:6:7:18:19:47
7353,0:4:5:6:7:18:20:46
7354,0:4:5:6:7:18:20:48
7355,0:4:5:6:7:18:21:46
7356,0:4:5:6:7:18:21:49
7357,0:4:5:6:7:18:22:46
7358,0:4:5:6:7:18:22:50
7359,0:4:5:6:7:18:23:46
7360,0:4:5:6:7:18:23:51
7361,0:4:5:6:7:18:24:46
7362,0:4:5:6:7:18:24:52
7363,0:4:5:6:7:18:25:46
7364,0:4:5:6:7:18:25:53
7365,0:4:5:6:7:18:26:46
7366,0:4:5:6:7:18:26:54
7367,0:4:5:6:7:18:27:46
7368,0:4:5:6:7:18:27:55
7369,0:4:5:6:7:18:28:46
7370,0:4:5:6:7:18:28:56
7371,0:4:5:6:7:18:29:46
7372,0:4:5:6:7:18:29:57
7373,0:4:5:6:7:18:30:46
7374,0:4:5:6:7:18:30:58
7375,0:4:5:6:7:18:31:46
7376,0:4:5:6:7:18:31:59
7377,0:4:5:6:7:18:32:46
7378,0:4:5:6:7:18:32:60
7379,0:4:5:6:7:18:33:46
7380,0:4:5:6:7:18:33:61
7381,0:4:5:6:7:18:34:46
7382,0:4:5:6:7:18:34:62
7383,0:4:5:6:7:18:35:46
7384,0:4:5:6:7:18:35:63
7385,0:4:5:6:7:18:36:46
7386,0:4:5:6:7:18:37:46
7387,0:4:5:6:7:18:38:46
7388,0:4:5:6:7:18:39:46
7389,0:4:5:6:7:18:40:46
7390,0:4:5:6:7:18:41:46
7391,0:4:5:6:7:18:42:46
7392,0:4:5:6:7:18:43:46
7393,0:4:5:6:7:18:44:46
7394,0:4:5:6:7:18:45:46
7395,0:4:5:6:7:18:46:47
7396,0:4:5:6:7:18:46:48
7397,0:4:5:6:7:18:46:49
7398,0:4:5:6:7:18:46:50
7399,0:4:5:6:7:18:46:51
7400,0:4:5:6:7:18:46:52
7401,0:4:5:6:7:18:46:53
7402,0:4:5:6:7:18:46:54
7403,0:4:5:6:7:18:46:55
7404,0:4:5:6:7:18:46:56
7405,0:4:5:6:7:18:46:57
