index,columns
2044,1:2:3:6:7:8:22:36:50
2045,1:2:3:6:7:9:23:37:51
2046,1:2:3:6:7:10:24:38:52
2047,1:2:3:6:7:11:25:39:53
2048,1:2:3:6:7:12:26:40:54
2049,1:2:3:6:7:13:27:41:55
2050,1:2:3:6:7:14:28:42:56
2051,1:2:3:6:7:15:29:43:57
2052,1:2:3:6:7:16:30:44:58
2053,1:2:3:6:7:17:31:45:59
2054,1:2:3:6:7:18:32:46:60
2055,1:2:3:6:7:19:33:47:61
2056,1:2:3:6:7:20:34:48:62
2057,1:2:3:6:7:21:35:49:63
2058,1:4:5:6:7:8:9:36:37
2059,1:4:5:6:7:8:10:36:38
2060,1:4:5:6:7:8:11:36:39
2061,1:4:5:6:7:8:12:36:40
2062,1:4:5:6:7:8:13:36:41
2063,1:4:5:6:7:8:14:36:42
2064,1:4:5:6:7:8:15:36:43
2065,1:4:5:6:7:8:16:36:44
2066,1:4:5:6:7:8:17:36:45
2067,1:4:5:6:7:8:18:36:46
2068,1:4:5:6:7:8:19:36:47
2069,1:4:5:6:7:8:20:36:48
2070,1:4:5:6:7:8:21:36:49
2071,1:4:5:6:7:8:22:36:50
2072,1:4:5:6:7:8:23:36:51
2073,1:4:5:6:7:8:24:36:52
2074,1:4:5:6:7:8:25:36:53
2075,1:4:5:6:7:8:26:36:54
2076,1:4:5:6:7:8:27:36:55
2077,1:4:5:6:7:8:28:36:56
2078,1:4:5:6:7:8:29:36:57
2079,1:4:5:6:7:8:30:36:58
2080,1:4:5:6:7:8:31:36:59
2081,1:4:5:6:7:8:32:36:60
2082,1:4:5:6:7:8:33:36:61
2083,1:4:5:6:7:8:34:36:62
2084,1:4:5:6:7:8:35:36:63
2085,1:4:5:6:7:9:10:37:38
2086,1:4:5:6:7:9:11:37:39
2087,1:4:5:6:7:9:12:37:40
2088,1:4:5:6:7:9:13:37:41
2089,1:4:5:6:7:9:14:37:42
2090,1:4:5:6:7:9:15:37:43
2091,1:4:5:6:7:9:16:37:44
2092,1:4:5:6:7:9:17:37:45
2093,1:4:5:6:7:9:18:37:46
2094,1:4:5:6:7:9:19:37:47
2095,1:4:5:6:7:9:20:37:48
2096,1:4:5:6:7:9:21:37:49
2097,1:4:5:6:7:9:22:37:50
2098,1:4:5:6:7:9:23:37:51
2099,1:4:5:6:7:9:24:37:52
2100,1:4:5:6:7:9:25:37:53
2101,1:4:5:6:7:9:26:37:54
2102,1:4:5:6:7:9:27:37:55
2103,1:4:5:6:7:9:28:37:56
2104,1:4:5:6:7:9:29:37:57
2105,1:4:5:6:7:9:30:37:58
2106,1:4:5:6:7:9:31:37:59
2107,1:4:5:6:7:9:32:37:60
2108,1:4:5:6:7:9:33:37:61
2109,1:4:5:6:7:9:34:37:62
2110,1:4:5:6:7:9:35:37:63
2111,1:4:5:6:7:10:11:38:39
2112,1:4:5:6:7:10:12:38:40
2113,1:4:5:6:7:10:13:38:41
2114,1:4:5:6:7:10:14:38:42
2115,1:4:5:6:7:10:15:38:43
2116,1:4:5:6:7:10:16:38:44
2117,1:4:5:6:7:10:17:38:45
2118,1:4:5:6:7:10:18:38:46
2119,1:4:5:6:7:10:19:38:47
2120,1:4:5:6:7:10:20:38:48
2121,1:4:5:6:7:10:21:38:49
2122,1:4:5:6:7:10:22:38:50
2123,1:4:5:6:7:10:23:38:51
2124,1:4:5:6:7:10:24:38:52
2125,1:4:5:6:7:10:25:38:53
2126,1:4:5:6:7:10:26:38:54
2127,1:4:5:6:7:10:27:38:55
2128,1:4:5:6:7:10:28:38:56
2129,1:4:5:6:7:10:29:38:57
2130,1:4:5:6:7:10:30:38:58
2131,1:4:5:6:7:10:31:38:59
2132,1:4:5:6:7:10:32:38:60
2133,1:4:5:6:7:10:33:38:61
2134,1:4:5:6:7:10:34:38:62
2135,1:4:5:6:7:10:35:38:63
2136,1:4:5:6:7:11:12:39:40
2137,1:4:5:6:7:11:13:39:41
2138,1:4:5:6:7:11:14:39:42
2139,1:4:5:6:7:11:15:39:43
2140,1:4:5:6:7:11:16:39:44
2141,1:4:5:6:7:11:17:39:45
2142,1:4:5:6:7:11:18:39:46
2143,1:4:5:6:7:11:19:39:47
2144,1:4:5:6:7:11:20:39:48
2145,1:4:5:6:7:11:21:39:49
2146,1:4:5:6:7:11:22:39:50
2147,1:4:5:6:7:11:23:39:51
2148,1:4:5:6:7:11:24:39:52
2149,1:4:5:6:7:11:25:39:53
2150,1:4:5:6:7:11:26:39:54
2151,1:4:5:6:7:11:27:39:55
2152,1:4:5:6:7:11:28:39:56
2153,1:4:5:6:7:11:29:39:57
2154,1:4:5:6:7:11:30:39:58
2155,1:4:5:6:7:11:31:39:59
2156,1:4:5:6:7:11:32:39:60
2157,1:4:5:6:7:11:33:39:61
2158,1:4:5:6:7:11:34:39:62
2159,1:4:5:6:7:11:35:39:63
2160,1:4:5:6:7:12:13:40:41
2161,1:4:5:6:7:12:14:40:42
2162,1:4:5:6:7:12:15:40:43
2163,1:4:5:6:7:12:16:40:44
2164,1:4:5:6:7:12:17:40:45
2165,1:4:5:6:7:12:18:40:46
2166,1:4:5:6:7:12:19:40:47
2167,1:4:5:6:7:12:20:40:48
2168,1:4:5:6:7:12:21:40:49
2169,1:4:5:6:7:12:22:40:50
2170,1:4:5:6:7:12:23:40:51
2171,1:4:5:6:7:12:24:40:52
2172,1:4:5:6:7:12:25:40:53
2173,1:4:5:6:7:12:26:40:54
2174,1:4:5:6:7:12:27:40:55
2175,1:4:5:6:7:12:28:40:56
2176,1:4:5:6:7:12:29:40:57
2177,1:4:5:6:7:12:30:40:58
2178,1:4:5:6:7:12:31:40:59
2179,1:4:5:6:7:12:32:40:60
2180,1:4:5:6:7:12:33:40:61
2181,1:4:5:6:7:12:34:40:62
2182,1:4:5:6:7:12:35:40:63
2183,1:4:5:6:7:13:14:41:42
2184,1:4:5:6:7:13:15:41:43
2185,1:4:5:6:7:13:16:41:44
2186,1:4:5:6:7:13:17:41:45
2187,1:4:5:6:7:13:18:41:46
2188,1:4:5:6:7:13:19:41:47
2189,1:4:5:6:7:13:20:41:48
2190,1:4:5:6:7:13:21:41:49
2191,1:4:5:6:7:13:22:41:50
2192,1:4:5:6:7:13:23:41:51
2193,1:4:5:6:7:13:24:41:52
2194,1:4:5:6:7:13:25:41:53
2195,1:4:5:6:7:13:26:41:54
2196,1:4:5:6:7:13:27:41:55
2197,1:4:5:6:7:13:28:41:56
2198,1:4:5:6:7:13:29:41:57
2199,1:4:5:6:7:13:30:41:58
2200,1:4:5:6:7:13:31:41:59
2201,1:4:5:6:7:13:32:41:60
2202,1:4:5:6:7:13:33:41:61
2203,1:4:5:6:7:13:34:41:62
2204,1:4:5:6:7:13:35:41:63
2205,1:4:5:6:7:14:15:42:43
2206,1:4:5:6:7:14:16:42:44
2207,1:4:5:6:7:14:17:42:45
2208,1:4:5:6:7:14:18:42:46
2209,1:4:5:6:7:14:19:42:47
2210,1:4:5:6:7:14:20:42:48
2211,1:4:5:6:7:14:21:42:49
2212,1:4:5:6:7:14:22:42:50
2213,1:4:5:6:7:14:23:42:51
2214,1:4:5:6:7:14:24:42:52
2215,1:4:5:6:7:14:25:42:53
2216,1:4:5:6:7:14:26:42:54
2217,1:4:5:6:7:14:27:42:55
2218,1:4:5:6:7:14:28:42:56
2219,1:4:5:6:7:14:29:42:57
2220,1:4:5:6:7:14:30:42:58
2221,1:4:5:6:7:14:31:42:59
2222,1:4:5:6:7:14:32:42:60
2223,1:4:5:6:7:14:33:42:61
2224,1:4:5:6:7:14:34:42:62
2225,1:4:5:6:7:14:35:42:63
2226,1:4:5:6:7:15:16:43:44
2227,1:4:5:6:7:15:17:43:45
2228,1:4:5:6:7:15:18:43:46
2229,1:4:5:6:7:15:19:43:47
2230,1:4:5:6:7:15:20:43:48
2231,1:4:5:6:7:15:21:43:49
2232,1:4:5:6:7:15:22:43:50
2233,1:4:5:6:7:15:23:43:51
2234,1:4:5:6:7:15:24:43:52
2235,1:4:5:6:7:15:25:43:53
2236,1:4:5:6:7:15:26:43:54
2237,1:4:5:6:7:15:27:43:55
2238,1:4:5:6:7:15:28:43:56
2239,1:4:5:6:7:15:29:43:57
2240,1:4:5:6:7:15:30:43:58
2241,1:4:5:6:7:15:31:43:59
2242,1:4:5:6:7:15:32:43:60
2243,1:4:5:6:7:15:33:43:61
2244,1:4:5:6:7:15:34:43:62
2245,1:4:5:6:7:15:35:43:63
2246,1:4:5:6:7:16:17:44:45
2247,1:4:5:6:7:16:18:44:46
2248,1:4:5:6:7:16:19:44:47
2249,1:4:5:6:7:16:20:44:48
2250,1:4:5:6:7:16:21:44:49
2251,1:4:5:6:7:16:22:44:50
2252,1:4:5:6:7:16:23:44:51
2253,1:4:5:6:7:16:24:44:52
2254,1:4:5:6:7:16:25:44:53
2255,1:4:5:6:7:16:26:44:54
2256,1:4:5:6:7:16:27:44:55
2257,1:4:5:6:7:16:28:44:56
2258,1:4:5:6:7:16:29:44:57
2259,1:4:5:6:7:16:30:44:58
2260,1:4:5:6:7:16:31:44:59
2261,1:4:5:6:7:16:32:44:60
2262,1:4:5:6:7:16:33:44:61
2263,1:4:5:6:7:16:34:44:62
2264,1:4:5:6:7:16:35:44:63
2265,1:4:5:6:7:17:18:45:46
2266,1:4:5:6:7:17:19:45:47
2267,1:4:5:6:7:17:20:45:48
2268,1:4:5:6:7:17:21:45:49
2269,1:4:5:6:7:17:22:45:50
2270,1:4:5:6:7:17:23:45:51
2271,1:4:5:6:7:17:24:45:52
2272,1:4:5:6:7:17:25:45:53
2273,1:4:5:6:7:17:26:45:54
2274,1:4:5:6:7:17:27:45:55
2275,1:4:5:6:7:17:28:45:56
2276,1:4:5:6:7:17:29:45:57
2277,1:4:5:6:7:17:30:45:58
2278,1:4:5:6:7:17:31:45:59
2279,1:4:5:6:7:17:32:45:60
2280,1:4:5:6:7:17:33:45:61
2281,1:4:5:6:7:17:34:45:62
2282,1:4:5:6:7:17:35:45:63
2283,1:4:5:6:7:18:19:46:47
2284,1:4:5:6:7:18:20:46:48
2285,1:4:5:6:7:18:21:46:49
2286,1:4:5:6:7:18:22:46:50
2287,1:4:5:6:7:18:23:46:51
2288,1:4:5:6:7:18:24:46:52
2289,1:4:5:6:7:18:25:46:53
2290,1:4:5:6:7:18:26:46:54
2291,1:4:5:6:7:18:27:46:55
2292,1:4:5:6:7:18:28:46:56
2293,1:4:5:6:7:18:29:46:57
2294,1:4:5:6:7:18:30:46:58
2295,1:4:5:6:7:18:31:46:59
2296,1:4:5:6:7:18:32:46:60
2297,1:4:5:6:7:18:33:46:61
2298,1:4:5:6:7:18:34:46:62
2299,1:4:5:6:7:18:35:46:63
2300,1:4:5:6:7:19:20:47:48
2301,1:4:5:6:7:19:21:47:49
2302,1:4:5:6:7:19:22:47:50
2303,1:4:5:6:7:19:23:47:51
2304,1:4:5:6:7:19:24:47:52
2305,1:4:5:6:7:19:25:47:53
2306,1:4:5:6:7:19:26:47:54
2307,1:4:5:6:7:19:27:47:55
2308,1:4:5:6:7:19:28:47:56
2309,1:4:5:6:7:19:29:47:57
2310,1:4:5:6:7:19:30:47:58
2311,1:4:5:6:7:19:31:47:59
2312,1:4:5:6:7:19:32:47:60
2313,1:4:5:6:7:19:33:47:61
2314,1:4:5:6:7:19:34:47:62
2315,1:4:5:6:7:19:35:47:63
2316,1:4:5:6:7:20:21:48:49
2317,1:4:5:6:7:20:22:48:50
2318,1:4:5:6:7:20:23:48:51
2319,1:4:5:6:7:20:24:48:52
2320,1:4:5:6:7:20:25:48:53
2321,1:4:5:6:7:20:26:48:54
2322,1:4:5:6:7:20:27:48:55
2323,1:4:5:6:7:20:28:48:56
2324,1:4:5:6:7:20:29:48:57
2325,1:4:5:6:7:20:30:48:58
2326,1:4:5:6:7:20:31:48:59
2327,1:4:5:6:7:20:32:48:60
2328,1:4:5:6:7:20:33:48:61
2329,1:4:5:6:7:20:34:48:62
2330,1:4:5:6:7:20:35:48:63
2331,1:4:5:6:7:21:22:49:50
2332,1:4:5:6:7:21:23:49:51
2333,1:4:5:6:7:21:24:49:52
2334,1:4:5:6:7:21:25:49:53
2335,1:4:5:6:7:21:26:49:54
2336,1:4:5:6:7:21:27:49:55
2337,1:4:5:6:7:21:28:49:56
2338,1:4:5:6:7:21:29:49:57
2339,1:4:5:6:7:21:30:49:58
2340,1:4:5:6:7:21:31:49:59
2341,1:4:5:6:7:21:32:49:60
2342,1:4:5:6:7:21:33:49:61
2343,1:4:5:6:7:21:34:49:62
2344,1:4:5:6:7:21:35:49:63
2345,1:4:5:6:7:22:23:50:51
2346,1:4:5:6:7:22:24:50:52
2347,1:4:5:6:7:22:25:50:53
2348,1:4:5:6:7:22:26:50:54
2349,1:4:5:6:7:22:27:50:55
2350,1:4:5:6:7:22:28:50:56
2351,1:4:5:6:7:22:29:50:57
2352,1:4:5:6:7:22:30:50:58
2353,1:4:5:6:7:22:31:50:59
2354,1:4:5:6:7:22:32:50:60
2355,1:4:5:6:7:22:33:50:61
2356,1:4:5:6:7:22:34:50:62
2357,1:4:5:6:7:22:35:50:63
2358,1:4:5:6:7:23:24:51:52
2359,1:4:5:6:7:23:25:51:53
2360,1:4:5:6:7:23:26:51:54
2361,1:4:5:6:7:23:27:51:55
2362,1:4:5:6:7:23:28:51:56
2363,1:4:5:6:7:23:29:51:57
2364,1:4:5:6:7:23:30:51:58
2365,1:4:5:6:7:23:31:51:59
2366,1:4:5:6:7:23:32:51:60
2367,1:4:5:6:7:23:33:51:61
2368,1:4:5:6:7:23:34:51:62
2369,1:4:5:6:7:23:35:51:63
2370,1:4:5:6:7:24:25:52:53
2371,1:4:5:6:7:24:26:52:54
2372,1:4:5:6:7:24:27:52:55
2373,1:4:5:6:7:24:28:52:56
2374,1:4:5:6:7:24:29:52:57
2375,1:4:5:6:7:24:30:52:58
2376,1:4:5:6:7:24:31:52:59
2377,1:4:5:6:7:24:32:52:60
2378,1:4:5:6:7:24:33:52:61
2379,1:4:5:6:7:24:34:52:62
2380,1:4:5:6:7:24:35:52:63
2381,1:4:5:6:7:25:26:53:54
2382,1:4:5:6:7:25:27:53:55
2383,1:4:5:6:7:25:28:53:56
2384,1:4:5:6:7:25:29:53:57
2385,1:4:5:6:7:25:30:53:58
2386,1:4:5:6:7:25:31:53:59
2387,1:4:5:6:7:25:32:53:60
2388,1:4:5:6:7:25:33:53:61
2389,1:4:5:6:7:25:34:53:62
2390,1:4:5:6:7:25:35:53:63
2391,1:4:5:6:7:26:27:54:55
2392,1:4:5:6:7:26:28:54:56
2393,1:4:5:6:7:26:29:54:57
2394,1:4:5:6:7:26:30:54:58
2395,1:4:5:6:7:26:31:54:59
2396,1:4:5:6:7:26:32:54:60
2397,1:4:5:6:7:26:33:54:61
2398,1:4:5:6:7:26:34:54:62
2399,1:4:5:6:7:26:35:54:63
2400,1:4:5:6:7:27:28:55:56
2401,1:4:5:6:7:27:29:55:57
2402,1:4:5:6:7:27:30:55:58
2403,1:4:5:6:7:27:31:55:59
2404,1:4:5:6:7:27:32:55:60
2405,1:4:5:6:7:27:33:55:61
2406,1:4:5:6:7:27:34:55:62
2407,1:4:5:6:7:27:35:55:63
2408,1:4:5:6:7:28:29:56:57
2409,1:4:5:6:7:28:30:56:58
2410,1:4:5:6:7:28:31:56:59
2411,1:4:5:6:7:28:32:56:60
2412,1:4:5:6:7:28:33:56:61
2413,1:4:5:6:7:28:34:56:62
2414,1:4:5:6:7:28:35:56:63
2415,1:4:5:6:7:29:30:57:58
2416,1:4:5:6:7:29:31:57:59
2417,1:4:5:6:7:29:32:57:60
2418,1:4:5:6:7:29:33:57:61
2419,1:4:5:6:7:29:34:57:62
2420,1:4:5:6:7:29:35:57:63
2421,1:4:5:6:7:30:31:58:59
2422,1:4:5:6:7:30:32:58:60
2423,1:4:5:6:7:30:33:58:61
2424,1:4:5:6:7:30:34:58:62
2425,1:4:5:6:7:30:35:58:63
2426,1:4:5:6:7:31:32:59:60
2427,1:4:5:6:7:31:33:59:61
2428,1:4:5:6:7:31:34:59:62
2429,1:4:5:6:7:31:35:59:63
2430,1:4:5:6:7:32:33:60:61
2431,1:4:5:6:7:32:34:60:62
2432,1:4:5:6:7:32:35:60:63
2433,1:4:5:6:7:33:34:61:62
2434,1:4:5:6:7:33:35:61:63
2435,1:4:5:6:7:34:35:62:63
2436,2:3:4:5:6:8:22:36:50
2437,2:3:4:5:6:9:23:37:51
2438,2:3:4:5:6:10:24:38:52
2439,2:3:4:5:6:11:25:39:53
2440,2:3:4:5:6:12:26:40:54
2441,2:3:4:5:6:13:27:41:55
2442,2:3:4:5:6:14:28:42:56
2443,2:3:4:5:6:15:29:43:57
2444,2:3:4:5:6:16:30:44:58
2445,2:3:4:5:6:17:31:45:59
2446,2:3:4:5:6:18:32:46:60
2447,2:3:4:5:6:19:33:47:61
2448,2:3:4:5:6:20:34:48:62
2449,2:3:4:5:6:21:35:49:63
2450,2:3:4:5:7:8:22:36:50
2451,2:3:4:5:7:9:23:37:51
2452,2:3:4:5:7:10:24:38:52
2453,2:3:4:5:7:11:25:39:53
2454,2:3:4:5:7:12:26:40:54
2455,2:3:4:5:7:13:27:41:55
2456,2:3:4:5:7:14:28:42:56
2457,2:3:4:5:7:15:29:43:57
2458,2:3:4:5:7:16:30:44:58
2459,2:3:4:5:7:17:31:45:59
2460,2:3:4:5:7:18:32:46:60
2461,2:3:4:5:7:19:33:47:61
2462,2:3:4:5:7:20:34:48:62
2463,2:3:4:5:7:21:35:49:63
2464,2:3:4:6:7:8:22:36:50
2465,2:3:4:6:7:9:23:37:51
2466,2:3:4:6:7:10:24:38:52
2467,2:3:4:6:7:11:25:39:53
2468,2:3:4:6:7:12:26:40:54
2469,2:3:4:6:7:13:27:41:55
2470,2:3:4:6:7:14:28:42:56
2471,2:3:4:6:7:15:29:43:57
2472,2:3:4:6:7:16:30:44:58
2473,2:3:4:6:7:17:31:45:59
2474,2:3:4:6:7:18:32:46:60
2475,2:3:4:6:7:19:33:47:61
2476,2:3:4:6:7:20:34:48:62
2477,2:3:4:6:7:21:35:49:63
2478,2:3:5:6:7:8:22:36:50
2479,2:3:5:6:7:9:23:37:51
2480,2:3:5:6:7:10:24:38:52
2481,2:3:5:6:7:11:25:39:53
2482,2:3:5:6:7:12:26:40:54
2483,2:3:5:6:7:13:27:41:55
2484,2:3:5:6:7:14:28:42:56
2485,2:3:5:6:7:15:29:43:57
2486,2:3:5:6:7:16:30:44:58
2487,2:3:5:6:7:17:31:45:59
2488,2:3:5:6:7:18:32:46:60
2489,2:3:5:6:7:19:33:47:61
2490,2:3:5:6:7:20:34:48:62
2491,2:3:5:6:7:21:35:49:63
2492,2:4:5:6:7:8:9:36:37
2493,2:4:5:6:7:8:10:36:38
2494,2:4:5:6:7:8:11:36:39
2495,2:4:5:6:7:8:12:36:40
2496,2:4:5:6:7:8:13:36:41
2497,2:4:5:6:7:8:14:36:42
2498,2:4:5:6:7:8:15:36:43
2499,2:4:5:6:7:8:16:36:44
2500,2:4:5:6:7:8:17:36:45
2501,2:4:5:6:7:8:18:36:46
2502,2:4:5:6:7:8:19:36:47
2503,2:4:5:6:7:8:20:36:48
2504,2:4:5:6:7:8:21:36:49
2505,2:4:5:6:7:8:22:36:50
2506,2:4:5:6:7:8:23:36:51
2507,2:4:5:6:7:8:24:36:52
2508,2:4:5:6:7:8:25:36:53
2509,2:4:5:6:7:8:26:36:54
2510,2:4:5:6:7:8:27:36:55
2511,2:4:5:6:7:8:28:36:56
2512,2:4:5:6:7:8:29:36:57
2513,2:4:5:6:7:8:30:36:58
2514,2:4:5:6:7:8:31:36:59
2515,2:4:5:6:7:8:32:36:60
2516,2:4:5:6:7:8:33:36:61
2517,2:4:5:6:7:8:34:36:62
2518,2:4:5:6:7:8:35:36:63
2519,2:4:5:6:7:9:10:37:38
2520,2:4:5:6:7:9:11:37:39
2521,2:4:5:6:7:9:12:37:40
2522,2:4:5:6:7:9:13:37:41
2523,2:4:5:6:7:9:14:37:42
2524,2:4:5:6:7:9:15:37:43
2525,2:4:5:6:7:9:16:37:44
2526,2:4:5:6:7:9:17:37:45
2527,2:4:5:6:7:9:18:37:46
2528,2:4:5:6:7:9:19:37:47
2529,2:4:5:6:7:9:20:37:48
2530,2:4:5:6:7:9:21:37:49
2531,2:4:5:6:7:9:22:37:50
2532,2:4:5:6:7:9:23:37:51
2533,2:4:5:6:7:9:24:37:52
2534,2:4:5:6:7:9:25:37:53
2535,2:4:5:6:7:9:26:37:54
2536,2:4:5:6:7:9:27:37:55
2537,2:4:5:6:7:9:28:37:56
2538,2:4:5:6:7:9:29:37:57
2539,2:4:5:6:7:9:30:37:58
2540,2:4:5:6:7:9:31:37:59
2541,2:4:5:6:7:9:32:37:60
2542,2:4:5:6:7:9:33:37:61
2543,2:4:5:6:7:9:34:37:62
2544,2:4:5:6:7:9:35:37:63
2545,2:4:5:6:7:10:11:38:39
2546,2:4:5:6:7:10:12:38:40
2547,2:4:5:6:7:10:13:38:41
2548,2:4:5:6:7:10:14:38:42
2549,2:4:5:6:7:10:15:38:43
2550,2:4:5:6:7:10:16:38:44
2551,2:4:5:6:7:10:17:38:45
2552,2:4:5:6:7:10:18:38:46
2553,2:4:5:6:7:10:19:38:47
2554,2:4:5:6:7:10:20:38:48
2555,2:4:5:6:7:10:21:38:49
2556,2:4:5:6:7:10:22:38:50
2557,2:4:5:6:7:10:23:38:51
2558,2:4:5:6:7:10:24:38:52
2559,2:4:5:6:7:10:25:38:53
2560,2:4:5:6:7:10:26:38:54
2561,2:4:5:6:7:10:27:38:55
2562,2:4:5:6:7:10:28:38:56
2563,2:4:5:6:7:10:29:38:57
2564,2:4:5:6:7:10:30:38:58
2565,2:4:5:6:7:10:31:38:59
2566,2:4:5:6:7:10:32:38:60
2567,2:4:5:6:7:10:33:38:61
2568,2:4:5:6:7:10:34:38:62
2569,2:4:5:6:7:10:35:38:63
2570,2:4:5:6:7:11:12:39:40
2571,2:4:5:6:7:11:13:39:41
2572,2:4:5:6:7:11:14:39:42
2573,2:4:5:6:7:11:15:39:43
2574,2:4:5:6:7:11:16:39:44
2575,2:4:5:6:7:11:17:39:45
2576,2:4:5:6:7:11:18:39:46
2577,2:4:5:6:7:11:19:39:47
2578,2:4:5:6:7:11:20:39:48
2579,2:4:5:6:7:11:21:39:49
2580,2:4:5:6:7:11:22:39:50
2581,2:4:5:6:7:11:23:39:51
2582,2:4:5:6:7:11:24:39:52
2583,2:4:5:6:7:11:25:39:53
2584,2:4:5:6:7:11:26:39:54
2585,2:4:5:6:7:11:27:39:55
2586,2:4:5:6:7:11:28:39:56
2587,2:4:5:6:7:11:29:39:57
2588,2:4:5:6:7:11:30:39:58
2589,2:4:5:6:7:11:31:39:59
2590,2:4:5:6:7:11:32:39:60
2591,2:4:5:6:7:11:33:39:61
2592,2:4:5:6:7:11:34:39:62
2593,2:4:5:6:7:11:35:39:63
2594,2:4:5:6:7:12:13:40:41
2595,2:4:5:6:7:12:14:40:42
2596,2:4:5:6:7:12:15:40:43
2597,2:4:5:6:7:12:16:40:44
2598,2:4:5:6:7:12:17:40:45
2599,2:4:5:6:7:12:18:40:46
2600,2:4:5:6:7:12:19:40:47
2601,2:4:5:6:7:12:20:40:48
2602,2:4:5:6:7:12:21:40:49
2603,2:4:5:6:7:12:22:40:50
2604,2:4:5:6:7:12:23:40:51
2605,2:4:5:6:7:12:24:40:52
2606,2:4:5:6:7:12:25:40:53
2607,2:4:5:6:7:12:26:40:54
2608,2:4:5:6:7:12:27:40:55
2609,2:4:5:6:7:12:28:40:56
2610,2:4:5:6:7:12:29:40:57
2611,2:4:5:6:7:12:30:40:58
2612,2:4:5:6:7:12:31:40:59
2613,2:4:5:6:7:12:32:40:60
2614,2:4:5:6:7:12:33:40:61
2615,2:4:5:6:7:12:34:40:62
2616,2:4:5:6:7:12:35:40:63
2617,2:4:5:6:7:13:14:41:42
2618,2:4:5:6:7:13:15:41:43
2619,2:4:5:6:7:13:16:41:44
2620,2:4:5:6:7:13:17:41:45
2621,2:4:5:6:7:13:18:41:46
2622,2:4:5:6:7:13:19:41:47
2623,2:4:5:6:7:13:20:41:48
2624,2:4:5:6:7:13:21:41:49
2625,2:4:5:6:7:13:22:41:50
2626,2:4:5:6:7:13:23:41:51
2627,2:4:5:6:7:13:24:41:52
2628,2:4:5:6:7:13:25:41:53
2629,2:4:5:6:7:13:26:41:54
2630,2:4:5:6:7:13:27:41:55
2631,2:4:5:6:7:13:28:41:56
2632,2:4:5:6:7:13:29:41:57
2633,2:4:5:6:7:13:30:41:58
2634,2:4:5:6:7:13:31:41:59
2635,2:4:5:6:7:13:32:41:60
2636,2:4:5:6:7:13:33:41:61
2637,2:4:5:6:7:13:34:41:62
2638,2:4:5:6:7:13:35:41:63
2639,2:4:5:6:7:14:15:42:43
2640,2:4:5:6:7:14:16:42:44
2641,2:4:5:6:7:14:17:42:45
2642,2:4:5:6:7:14:18:42:46
2643,2:4:5:6:7:14:19:42:47
2644,2:4:5:6:7:14:20:42:48
2645,2:4:5:6:7:14:21:42:49
2646,2:4:5:6:7:14:22:42:50
2647,2:4:5:6:7:14:23:42:51
2648,2:4:5:6:7:14:24:42:52
2649,2:4:5:6:7:14:25:42:53
2650,2:4:5:6:7:14:26:42:54
2651,2:4:5:6:7:14:27:42:55
2652,2:4:5:6:7:14:28:42:56
2653,2:4:5:6:7:14:29:42:57
2654,2:4:5:6:7:14:30:42:58
2655,2:4:5:6:7:14:31:42:59
2656,2:4:5:6:7:14:32:42:60
2657,2:4:5:6:7:14:33:42:61
2658,2:4:5:6:7:14:34:42:62
2659,2:4:5:6:7:14:35:42:63
2660,2:4:5:6:7:15:16:43:44
2661,2:4:5:6:7:15:17:43:45
2662,2:4:5:6:7:15:18:43:46
2663,2:4:5:6:7:15:19:43:47
2664,2:4:5:6:7:15:20:43:48
2665,2:4:5:6:7:15:21:43:49
2666,2:4:5:6:7:15:22:43:50
2667,2:4:5:6:7:15:23:43:51
2668,2:4:5:6:7:15:24:43:52
2669,2:4:5:6:7:15:25:43:53
2670,2:4:5:6:7:15:26:43:54
2671,2:4:5:6:7:15:27:43:55
2672,2:4:5:6:7:15:28:43:56
2673,2:4:5:6:7:15:29:43:57
2674,2:4:5:6:7:15:30:43:58
2675,2:4:5:6:7:15:31:43:59
2676,2:4:5:6:7:15:32:43:60
2677,2:4:5:6:7:15:33:43:61
2678,2:4:5:6:7:15:34:43:62
2679,2:4:5:6:7:15:35:43:63
2680,2:4:5:6:7:16:17:44:45
2681,2:4:5:6:7:16:18:44:46
2682,2:4:5:6:7:16:19:44:47
2683,2:4:5:6:7:16:20:44:48
2684,2:4:5:6:7:16:21:44:49
2685,2:4:5:6:7:16:22:44:50
2686,2:4:5:6:7:16:23:44:51
2687,2:4:5:6:7:16:24:44:52
2688,2:4:5:6:7:16:25:44:53
2689,2:4:5:6:7:16:26:44:54
2690,2:4:5:6:7:16:27:44:55
2691,2:4:5:6:7:16:28:44:56
2692,2:4:5:6:7:16:29:44:57
2693,2:4:5:6:7:16:30:44:58
2694,2:4:5:6:7:16:31:44:59
2695,2:4:5:6:7:16:32:44:60
2696,2:4:5:6:7:16:33:44:61
2697,2:4:5:6:7:16:34:44:62
2698,2:4:5:6:7:16:35:44:63
2699,2:4:5:6:7:17:18:45:46
2700,2:4:5:6:7:17:19:45:47
2701,2:4:5:6:7:17:20:45:48
2702,2:4:5:6:7:17:21:45:49
2703,2:4:5:6:7:17:22:45:50
2704,2:4:5:6:7:17:23:45:51
2705,2:4:5:6:7:17:24:45:52
2706,2:4:5:6:7:17:25:45:53
2707,2:4:5:6:7:17:26:45:54
2708,2:4:5:6:7:17:27:45:55
2709,2:4:5:6:7:17:28:45:56
